g-force,time,trot,canter
4744,1000675,,
4466,1000700,,
3839,1000726,,
3285,1000752,,
3031,1000777,,
2613,1000803,,
3006,1000828,,
3341,1000854,,
3958,1000880,,
4761,1000904,,
4504,1000930,,
4200,1000955,,
4248,1000981,,
4098,1001007,,
3902,1001032,,
3626,1001058,,
4152,1001088,,
3980,1001132,,
4638,1001275,,
4504,1001302,,
4168,1001328,,
3221,1001355,,
2657,1001380,,
2802,1001405,,
3310,1001431,,
3902,1001456,,
3912,1001482,,
4363,1001507,,
4547,1001533,,
4230,1001559,,
3714,1001584,,
3560,1001610,,
3319,1001635,,
3273,1001661,,
3585,1001690,,
3492,1001715,,
4375,1001741,,
5154,1001766,,
4667,1001792,,
4213,1001817,,
4322,1001842,,
5234,1001868,,
4714,1001893,,
4290,1001919,,
3683,1001945,,
3449,1001970,,
3354,1001996,,
3393,1002021,,
3571,1002046,,
4114,1002072,,
4590,1002097,,
4325,1002123,,
3728,1002208,,
4363,1002310,,
4484,1002337,,
4254,1002362,,
4552,1002388,,
4129,1002414,,
5508,1002439,,
4043,1002465,,
4445,1002490,,
4266,1002515,,
4396,1002541,,
3292,1002574,,
3194,1002600,,
3658,1002625,,
4010,1002650,,
4211,1002676,,
4280,1002701,,
4190,1002727,,
4085,1002753,,
3749,1002777,,
3285,1002803,,
3367,1002828,,
3993,1002909,,
3903,1002935,,
4581,1002960,,
4899,1002986,,
4964,1003011,,
4114,1003036,,
4192,1003062,,
4087,1003087,,
3083,1003113,,
4515,1003163,,
4139,1003304,,
4205,1003403,,
3848,1003430,,
3541,1003458,,
3405,1003484,,
3104,1003509,,
3181,1003535,,
4316,1003560,,
4024,1003586,,
4149,1003612,,
4342,1003637,,
4358,1003663,,
4338,1003688,,
4409,1003713,,
3794,1003739,,
3794,1003764,,
3868,1003790,,
4621,1003815,,
4169,1003841,,
3720,1003867,,
3421,1003892,,
3595,1003922,,
4132,1003948,,
4244,1003973,,
3884,1003999,,
4237,1004024,,
3968,1004050,,
3828,1004076,,
3485,1004101,,
3432,1004164,,
3820,1004283,,
3873,1004310,,
4757,1004337,,
4868,1004362,,
4456,1004389,,
3993,1004414,,
3764,1004440,,
3408,1004466,,
2822,1004491,,
3126,1004521,,
3953,1004546,,
4148,1004571,,
4678,1004598,,
4400,1004623,,
4047,1004649,,
3714,1004675,,
3346,1004700,,
3254,1004726,,
3779,1004751,,
4318,1004777,,
4298,1004803,,
4961,1004828,,
4612,1004854,,
4513,1004879,,
4737,1004905,,
3814,1004931,,
4360,1004957,,
4599,1004986,,
4399,1005011,,
3189,1005037,,
2534,1005063,,
3256,1005089,,
4493,1005115,,
4361,1005240,,
2733,1005302,,
3761,1005329,,
2898,1005356,,
4212,1005381,,
5201,1005407,,
4201,1005432,,
3498,1005458,,
4790,1005484,,
5427,1005509,,
5245,1005535,,
4128,1005564,,
3478,1005590,,
3100,1005616,,
2779,1005641,,
3997,1005667,,
4415,1005692,,
4546,1005718,,
4355,1005744,,
4152,1005769,,
3699,1005795,,
3307,1005821,,
2790,1005847,,
2731,1005873,,
4329,1005898,,
4948,1005924,,
4368,1006004,,
4858,1006029,,
3994,1006055,,
4531,1006085,,
4566,1006110,,
3991,1006136,,
3358,1006161,,
3513,1006256,,
3932,1006349,,
3762,1006376,,
3728,1006402,,
3140,1006428,,
3071,1006453,,
3919,1006479,,
3478,1006504,,
4202,1006530,,
4827,1006556,,
4780,1006581,,
4407,1006607,,
4350,1006632,,
4938,1006658,,
4483,1006688,,
4221,1006713,,
3574,1006739,,
3143,1006765,,
2997,1006789,,
3370,1006815,,
3586,1006840,,
3856,1006866,,
4559,1006892,,
4318,1006917,,
4207,1006943,,
4026,1006968,,
3651,1006994,,
3274,1007020,,
3219,1007045,,
3607,1007072,,
4418,1007097,,
5149,1007123,,
4722,1007152,,
4360,1007202,,
3227,1007334,,
2494,1007361,,
3221,1007387,,
4109,1007413,,
4359,1007438,,
4414,1007464,,
4167,1007490,,
4070,1007515,,
3949,1007541,,
3974,1007566,,
3575,1007592,,
2800,1007618,,
3904,1007643,,
3355,1007669,,
4172,1007694,,
4784,1007720,,
4075,1007750,,
4550,1007775,,
5067,1007801,,
5098,1007826,,
4737,1007852,,
4167,1007878,,
3565,1007903,,
2767,1007929,,
2810,1007954,,
3664,1007980,,
3946,1008006,,
4447,1008031,,
4502,1008057,,
4249,1008082,,
3945,1008108,,
3303,1008208,,
6185,1008362,,
2497,1008523,,
3734,1008558,,
4396,1008584,,
4374,1008611,,
4291,1008636,,
4840,1008662,,
4098,1008688,,
4131,1008713,,
5137,1008739,,
3768,1008764,,
3097,1008791,,
2999,1008817,,
3366,1008842,,
3187,1008868,,
3037,1008893,,
4842,1008919,,
5622,1008945,,
4956,1008970,,
4758,1008999,,
4153,1009025,,
2784,1009050,,
2728,1009076,,
3420,1009101,,
3864,1009127,,
4522,1009153,,
5173,1009232,,
4040,1009258,,
3352,1009284,,
2720,1009309,,
4179,1009360,,
4916,1009491,,
5359,1009518,,
2769,1009545,,
2077,1009570,,
2344,1009596,,
3125,1009622,,
3617,1009659,,
4498,1009685,,
5681,1009711,,
4737,1009736,,
4403,1009762,,
3526,1009787,,
2815,1009813,,
2537,1009839,,
3356,1009864,,
4671,1009890,,
4595,1009915,,
4013,1009941,,
5085,1009967,,
5581,1009992,,
5545,1010018,,
4408,1010042,,
3947,1010068,,
2841,1010094,,
2361,1010123,,
2815,1010149,,
3887,1010174,,
4554,1010200,,
4307,1010226,,
6083,1010251,,
4517,1010277,,
4227,1010302,,
3632,1010328,,
3697,1010406,,
5021,1010513,,
4669,1010541,,
5074,1010567,,
4874,1010592,,
3241,1010618,,
2660,1010643,,
2198,1010669,,
2603,1010695,,
3859,1010719,,
3974,1010745,,
4713,1010770,,
4544,1010796,,
4036,1010822,,
3915,1010847,,
3404,1010873,,
3077,1010898,,
3595,1010924,,
3391,1010950,,
5235,1010975,,
4658,1011001,,
4280,1011026,,
4821,1011052,,
5559,1011078,,
5136,1011103,,
4051,1011129,,
3848,1011159,,
2881,1011184,,
2999,1011209,,
2956,1011234,,
3956,1011260,,
4130,1011286,,
4503,1011311,,
4146,1011337,,
3311,1011467,,
3985,1011524,,
5316,1011552,,
4659,1011577,,
4463,1011602,,
4700,1011629,,
4356,1011654,,
4540,1011679,,
3675,1011704,,
2696,1011730,,
2319,1011760,,
2670,1011785,,
3172,1011811,,
3732,1011836,,
4370,1011862,,
4622,1011888,,
4783,1011913,,
4321,1011939,,
3897,1011964,,
3573,1011990,,
3182,1012016,,
3422,1012041,,
3341,1012067,,
5277,1012092,,
4279,1012118,,
4977,1012144,,
4889,1012169,,
5064,1012195,,
3192,1012267,,
2523,1012292,,
2723,1012318,,
3709,1012366,,
4009,1012507,,
4707,1012602,,
4181,1012630,,
4780,1012656,,
4385,1012681,,
5045,1012707,,
4854,1012732,,
5140,1012758,,
4479,1012784,,
3310,1012809,,
2751,1012835,,
2322,1012860,,
2279,1012886,,
2993,1012912,,
3918,1012941,,
4829,1012967,,
4852,1012992,,
4446,1013017,,
3946,1013043,,
3762,1013068,,
3535,1013094,,
3359,1013120,,
3382,1013145,,
4839,1013171,,
4635,1013196,,
3935,1013222,,
4545,1013248,,
5365,1013273,,
4870,1013299,,
4605,1013324,,
4116,1013359,,
3929,1013500,,
4410,1013538,,
4322,1013565,,
4735,1013592,,
3553,1013617,,
3431,1013643,,
3345,1013667,,
3887,1013693,,
4501,1013719,,
4588,1013744,,
4373,1013770,,
5490,1013795,,
4211,1013821,,
4998,1013847,,
4613,1013872,,
4624,1013898,,
4352,1013923,,
2491,1013949,,
2430,1013979,,
2699,1014003,,
3595,1014029,,
4158,1014054,,
4125,1014080,,
5022,1014114,,
3812,1014208,,
3351,1014301,,
4591,1014329,,
5199,1014424,,
3429,1014516,,
3079,1014544,,
3006,1014569,,
3404,1014595,,
4420,1014621,,
4679,1014646,,
4876,1014672,,
4032,1014696,,
3613,1014726,,
3628,1014752,,
3046,1014777,,
2956,1014803,,
3951,1014829,,
4680,1014854,,
4755,1014880,,
4167,1014905,,
4300,1014931,,
4412,1014957,,
4192,1014981,,
4718,1015007,,
4358,1015032,,
4552,1015058,,
4053,1015084,,
3034,1015109,,
2563,1015135,,
2888,1015160,,
3475,1015190,,
4001,1015216,,
4457,1015240,,
4964,1015267,,
4347,1015291,,
4184,1015317,,
3793,1015365,,
5063,1015496,,
4358,1015523,,
3847,1015549,,
5080,1015619,,
4551,1015645,,
3504,1015670,,
3162,1015696,,
2920,1015721,,
2328,1015747,,
3452,1015773,,
4240,1015798,,
4459,1015828,,
4483,1015853,,
4381,1015878,,
4054,1015904,,
3667,1015929,,
3425,1015955,,
3147,1015981,,
3751,1016006,,
4174,1016032,,
3971,1016056,,
4616,1016082,,
4757,1016108,,
5683,1016133,,
4474,1016159,,
4889,1016184,,
4507,1016210,,
4382,1016236,,
3560,1016261,,
2494,1016290,,
2420,1016315,,
2800,1016366,,
4361,1016507,,
3229,1016605,,
4170,1016633,,
5222,1016658,,
4427,1016684,,
3735,1016710,,
4259,1016735,,
5453,1016761,,
5148,1016785,,
4541,1016811,,
3397,1016837,,
3092,1016862,,
3022,1016888,,
2886,1016913,,
3636,1016943,,
4286,1016969,,
5180,1016994,,
4261,1017020,,
3759,1017046,,
4047,1017071,,
3823,1017097,,
3423,1017122,,
3406,1017148,,
3830,1017172,,
4074,1017198,,
3951,1017224,,
4335,1017249,,
5050,1017275,,
5679,1017300,,
4627,1017326,,
4758,1017353,,
2651,1017484,,
3871,1017543,,
4390,1017570,,
4624,1017595,,
4793,1017621,,
4356,1017647,,
4267,1017672,,
3325,1017698,,
3324,1017723,,
3587,1017749,,
3907,1017775,,
4818,1017800,,
4546,1017826,,
3815,1017851,,
3534,1017876,,
4870,1017902,,
5025,1017927,,
5140,1017953,,
4576,1017978,,
3560,1018008,,
3074,1018034,,
3097,1018066,,
2705,1018092,,
3652,1018118,,
4617,1018143,,
4877,1018169,,
4564,1018194,,
3903,1018220,,
3923,1018246,,
3778,1018270,,
3553,1018296,,
3398,1018321,,
3667,1018372,,
4357,1018508,,
4661,1018533,,
4512,1018560,,
4199,1018586,,
3531,1018615,,
2878,1018640,,
3323,1018710,,
3790,1018735,,
4083,1018761,,
4368,1018786,,
4452,1018812,,
4106,1018838,,
3720,1018863,,
3295,1018889,,
3079,1018914,,
3744,1018940,,
3790,1018964,,
3752,1018990,,
4869,1019016,,
4803,1019041,,
4182,1019067,,
4009,1019092,,
4789,1019122,,
5008,1019147,,
4699,1019172,,
4145,1019198,,
3511,1019224,,
3223,1019249,,
2988,1019275,,
3120,1019300,,
3742,1019326,,
4536,1019390,,
2869,1019510,,
3586,1019537,,
4377,1019564,,
4108,1019589,,
4735,1019615,,
4570,1019640,,
4484,1019665,,
4883,1019691,,
4058,1019720,,
4224,1019746,,
4333,1019770,,
4409,1019796,,
3951,1019822,,
3027,1019847,,
2772,1019873,,
2886,1019898,,
3599,1019924,,
4425,1019950,,
4514,1019974,,
4684,1020000,,
4396,1020025,,
4070,1020051,,
3993,1020077,,
3436,1020102,,
3386,1020147,,
3490,1020290,,
4457,1020318,,
4575,1020368,,
3164,1020521,,
4307,1020612,,
3899,1020639,,
3942,1020664,,
3593,1020690,,
3330,1020716,,
3787,1020741,,
3795,1020767,,
3997,1020791,,
4336,1020817,,
4413,1020843,,
4937,1020868,,
4224,1020894,,
4732,1020919,,
4360,1020945,,
4232,1020969,,
3145,1020999,,
2995,1021025,,
3061,1021049,,
3686,1021075,,
4050,1021101,,
3949,1021126,,
4028,1021152,,
4018,1021177,,
3733,1021203,,
3751,1021229,,
3403,1021253,,
2633,1021279,,
3580,1021304,,
3665,1021330,,
3836,1021356,,
4597,1021480,,
4510,1021543,,
3822,1021802,,
3283,1021829,,
3052,1021855,,
4034,1021883,,
4046,1021910,,
4214,1021936,,
4668,1021963,,
4743,1021989,,
4927,1022017,,
4245,1022044,,
4184,1022070,,
4321,1022097,,
3240,1022168,,
2909,1022194,,
3002,1022221,,
3023,1022247,,
3633,1022275,,
4593,1022302,,
4763,1022332,,
3371,1022445,,
3621,1022523,,
5100,1022552,,
4432,1022579,,
3525,1022606,,
4501,1022632,,
5263,1022660,,
5462,1022687,,
4684,1022713,,
3537,1022741,,
3081,1022768,,
2863,1022794,,
2866,1022821,,
3545,1022849,,
4359,1022875,,
5059,1022902,,
4409,1022929,,
3881,1022960,,
3885,1022987,,
3377,1023013,,
3688,1023041,,
4390,1023068,,
4365,1023094,,
4151,1023122,,
4533,1023149,,
4661,1023175,,
4523,1023203,,
4668,1023229,,
4573,1023256,,
4362,1023284,,
3607,1023310,,
2569,1023337,,
4156,1023473,,
4472,1023527,,
4463,1023556,,
3310,1023587,,
3029,1023613,,
3459,1023640,,
3088,1023668,,
4085,1023694,,
5297,1023721,,
4416,1023748,,
3827,1023775,,
4998,1023802,,
5367,1023828,,
4941,1023856,,
4304,1023883,,
3459,1023909,,
3326,1023937,,
2993,1023964,,
3174,1023990,,
4116,1024017,,
4720,1024045,,
4705,1024075,,
4203,1024102,,
3646,1024129,,
3624,1024156,,
2869,1024183,,
3367,1024209,,
4089,1024236,,
4123,1024264,,
4282,1024290,,
4770,1024317,,
4509,1024370,,
2767,1024504,,
2786,1024532,,
3122,1024561,,
3685,1024587,,
4545,1024614,,
4694,1024642,,
5190,1024668,,
4291,1024699,,
4050,1024726,,
3352,1024752,,
2471,1024780,,
4006,1024806,,
3157,1024833,,
4437,1024861,,
5238,1024887,,
4261,1024914,,
4180,1024942,,
5172,1024968,,
5277,1024995,,
4721,1025022,,
3389,1025049,,
2824,1025076,,
3187,1025103,,
3338,1025130,,
3882,1025161,,
4383,1025188,,
4949,1025215,,
4358,1025242,,
3640,1025313,,
3049,1025341,,
4922,1025477,,
4349,1025607,,
2990,1025636,,
2369,1025662,,
2212,1025690,,
3477,1025717,,
4528,1025743,,
4332,1025771,,
5599,1025798,,
4821,1025824,,
4617,1025852,,
3164,1025879,,
3026,1025909,,
3009,1025936,,
3193,1025963,,
4961,1025990,,
5350,1026017,,
3725,1026043,,
4031,1026071,,
5113,1026098,,
5217,1026124,,
4230,1026173,,
4260,1026308,,
4870,1026335,,
4610,1026363,,
4083,1026390,,
3998,1026417,,
3424,1026444,,
3301,1026470,,
3737,1026497,,
4058,1026528,,
4454,1026555,,
4565,1026582,,
4722,1026609,,
4530,1026635,,
4688,1026663,,
4534,1026690,,
4493,1026716,,
3786,1026744,,
2720,1026770,,
2775,1026797,,
2537,1026824,,
3566,1026851,,
4323,1026878,,
4551,1026905,,
4671,1026932,,
4435,1026959,,
4289,1026985,,
2863,1027016,,
3130,1027043,,
3258,1027070,,
3680,1027097,,
5012,1027124,,
5082,1027151,,
4135,1027178,,
4287,1027295,,
2803,1027368,,
3823,1027397,,
4077,1027424,,
4350,1027450,,
4753,1027478,,
4594,1027505,,
4176,1027531,,
3864,1027559,,
3160,1027586,,
3014,1027612,,
3894,1027643,,
4766,1027670,,
4884,1027697,,
4415,1027724,,
4826,1027750,,
4353,1027777,,
4926,1027805,,
4466,1027831,,
4555,1027858,,
3439,1027886,,
2338,1027912,,
2095,1027939,,
2371,1027965,,
4245,1027993,,
4767,1028020,,
4673,1028046,,
4459,1028074,,
4822,1028105,,
4207,1028131,,
2800,1028158,,
3501,1028186,,
2846,1028235,,
5281,1028369,,
4423,1028398,,
3673,1028425,,
2705,1028452,,
2612,1028478,,
2874,1028506,,
3293,1028533,,
4307,1028559,,
4699,1028587,,
4309,1028657,,
3903,1028683,,
3094,1028710,,
3651,1028738,,
4315,1028768,,
4866,1028795,,
4228,1028823,,
5120,1028849,,
4191,1028876,,
4413,1028902,,
4360,1028930,,
4377,1028957,,
3630,1028983,,
2668,1029010,,
2122,1029038,,
2737,1029064,,
4343,1029091,,
4338,1029117,,
4934,1029169,,
2813,1029302,,
4073,1029329,,
5660,1029357,,
4122,1029388,,
4150,1029415,,
4897,1029442,,
5348,1029469,,
4770,1029495,,
3398,1029522,,
2868,1029550,,
2555,1029576,,
2935,1029603,,
3737,1029629,,
4552,1029657,,
4773,1029684,,
4866,1029710,,
4334,1029737,,
4180,1029765,,
3459,1029791,,
3093,1029818,,
3569,1029844,,
4543,1029875,,
3988,1029902,,
4169,1029929,,
4928,1029956,,
4470,1029983,,
4591,1030009,,
4260,1030037,,
4029,1030064,,
3100,1030090,,
2645,1030117,,
2953,1030145,,
4893,1030282,,
3247,1030411,,
4330,1030439,,
4996,1030467,,
3972,1030494,,
4283,1030520,,
5284,1030547,,
4551,1030578,,
4146,1030604,,
3600,1030632,,
3346,1030659,,
3085,1030685,,
2940,1030712,,
3876,1030738,,
4648,1030766,,
4983,1030793,,
4899,1030819,,
3861,1030846,,
3736,1030873,,
3733,1030900,,
3092,1030927,,
4004,1030953,,
3777,1030980,,
5092,1031008,,
4716,1031034,,
4614,1031061,,
4412,1031088,,
4277,1031114,,
4299,1031141,,
2155,1031258,,
4403,1031331,,
4377,1031360,,
5197,1031387,,
5031,1031413,,
4726,1031441,,
3324,1031468,,
2633,1031494,,
3501,1031521,,
2842,1031548,,
5346,1031575,,
4229,1031602,,
3428,1031628,,
4842,1031660,,
5372,1031687,,
5145,1031713,,
4128,1031740,,
3283,1031767,,
2968,1031794,,
4557,1031876,,
4708,1031904,,
4251,1031930,,
3677,1031957,,
4131,1031984,,
3503,1032011,,
3296,1032038,,
4252,1032065,,
4638,1032091,,
4447,1032119,,
4171,1032207,,
2777,1032311,,
2292,1032344,,
3732,1032404,,
4232,1032532,,
3181,1032561,,
3398,1032589,,
3037,1032615,,
4084,1032642,,
5149,1032670,,
3787,1032696,,
3696,1032723,,
4783,1032751,,
5250,1032777,,
4850,1032804,,
3790,1032830,,
3162,1032858,,
3497,1032885,,
3453,1032911,,
3611,1032939,,
4300,1032970,,
4280,1032996,,
4496,1033023,,
4027,1033050,,
3834,1033076,,
3726,1033104,,
3158,1033131,,
3365,1033157,,
4530,1033185,,
4028,1033211,,
4604,1033238,,
4964,1033265,,
4613,1033292,,
4144,1033319,,
4531,1033346,,
3771,1033419,,
4405,1033533,,
4176,1033565,,
4461,1033592,,
4249,1033620,,
3995,1033647,,
3090,1033673,,
3010,1033700,,
3450,1033728,,
3388,1033754,,
4969,1033781,,
4616,1033807,,
3629,1033834,,
3823,1033862,,
5012,1033888,,
5111,1033915,,
4485,1033942,,
3755,1033969,,
3479,1033996,,
3178,1034022,,
3432,1034053,,
4232,1034080,,
4664,1034106,,
4540,1034134,,
4134,1034161,,
3743,1034187,,
3612,1034214,,
2993,1034242,,
3417,1034268,,
4281,1034295,,
4415,1034330,,
4478,1034356,,
4902,1034491,,
4476,1034621,,
4649,1034650,,
4565,1034677,,
4977,1034704,,
4296,1034731,,
4150,1034762,,
3254,1034788,,
2633,1034815,,
3208,1034842,,
3301,1034868,,
4352,1034895,,
4841,1034923,,
3315,1034949,,
5128,1034976,,
5647,1035002,,
5523,1035030,,
5160,1035057,,
4411,1035083,,
3233,1035110,,
2147,1035137,,
3409,1035163,,
4757,1035245,,
4258,1035272,,
3625,1035302,,
3365,1035329,,
3100,1035356,,
4691,1035481,,
4458,1035546,,
4594,1035575,,
4633,1035601,,
4310,1035628,,
3863,1035655,,
3057,1035681,,
2957,1035708,,
3226,1035736,,
3396,1035762,,
3813,1035789,,
4199,1035815,,
5024,1035842,,
4244,1035869,,
4312,1035900,,
3626,1035927,,
2958,1035954,,
3277,1035980,,
3367,1036007,,
4899,1036034,,
4959,1036060,,
3306,1036088,,
4217,1036114,,
5443,1036141,,
5423,1036168,,
4898,1036194,,
3814,1036221,,
3320,1036249,,
3266,1036275,,
3164,1036302,,
3620,1036328,,
3775,1036379,,
3239,1036520,,
3942,1036547,,
4563,1036575,,
4538,1036602,,
4708,1036628,,
4734,1036655,,
4833,1036682,,
4123,1036709,,
4835,1036736,,
4755,1036763,,
4094,1036789,,
3019,1036816,,
2460,1036843,,
2641,1036870,,
3664,1036897,,
4376,1036923,,
4391,1036950,,
4891,1036977,,
4600,1037007,,
4268,1037034,,
3190,1037062,,
2962,1037088,,
2943,1037115,,
3642,1037142,,
4766,1037168,,
4284,1037195,,
4430,1037222,,
5272,1037249,,
4897,1037276,,
4754,1037302,,
3605,1037329,,
3015,1037356,,
2769,1037423,,
4347,1037546,,
4470,1037574,,
3124,1037601,,
3925,1037632,,
3939,1037659,,
4575,1037685,,
4433,1037712,,
4940,1037739,,
4289,1037766,,
4938,1037793,,
4661,1037819,,
4801,1037846,,
3670,1037873,,
2575,1037900,,
2142,1037927,,
2416,1037954,,
3467,1037980,,
3943,1038007,,
4461,1038034,,
5649,1038061,,
4903,1038092,,
3976,1038118,,
3062,1038178,,
4073,1038308,,
4176,1038336,,
5098,1038379,,
2931,1038527,,
4654,1038637,,
3955,1038672,,
2902,1038753,,
3658,1038781,,
3893,1038808,,
4525,1038834,,
4608,1038861,,
4499,1038887,,
4474,1038914,,
3934,1038941,,
4381,1038967,,
4072,1038998,,
4379,1039025,,
